timestamp,open,high,low,close,volume
2019-07-31,9.0800,9.3200,9.0700,9.1200,6982781
2019-07-30,8.8300,9.2150,8.7400,9.0400,8526537
2019-07-29,9.4400,9.4500,8.6950,8.8000,11195594
2019-07-26,10.4500,10.5100,9.3901,9.4500,8128754
2019-07-25,10.8000,10.8300,10.3600,10.4200,3711846
2019-07-24,10.9300,11.2150,10.9300,11.1200,3065613
2019-07-23,11.2000,11.2675,10.9700,10.9800,3665588
2019-07-22,11.0000,11.2000,10.9199,11.1500,4208637
2019-07-19,11.0100,11.0200,10.7850,10.9800,6401842
2019-07-18,11.1400,11.1500,10.8450,11.0200,4900084
2019-07-17,11.3900,11.4300,11.1600,11.2100,3829903
2019-07-16,11.5200,11.6400,11.2700,11.3600,5868333
2019-07-15,11.7300,11.8400,11.4850,11.5400,3574735
2019-07-12,12.0200,12.0500,11.6500,11.6900,5508353
2019-07-11,12.2000,12.4600,11.9700,12.0400,11520815
2019-07-10,12.0000,12.1700,11.9481,12.0900,6807000
2019-07-09,11.7800,11.9700,11.7500,11.9700,5992525
2019-07-08,11.8900,11.9200,11.7850,11.8400,3256484
2019-07-05,11.8000,11.9900,11.7600,11.9200,2105429
2019-07-03,11.5900,11.8200,11.5700,11.8100,2396954
2019-07-02,11.7100,11.7250,11.4600,11.5900,2725511
2019-07-01,11.5100,11.7700,11.5000,11.7100,5074371
2019-06-28,11.3500,11.6600,11.3300,11.4600,18079866
2019-06-27,11.1500,11.4700,11.1000,11.3000,3787435
2019-06-26,11.0500,11.1700,11.0300,11.1300,6075257
2019-06-25,11.2500,11.2800,10.7800,11.0000,9693712
2019-06-24,11.7500,11.7900,11.2200,11.3100,7219602
2019-06-21,11.7600,11.8900,11.6700,11.7100,16810431
2019-06-20,11.8100,12.0300,11.7500,11.7600,6317359
2019-06-19,11.9300,11.9300,11.6600,11.6700,5936749
2019-06-18,11.8000,12.0600,11.7800,11.9300,3466700
2019-06-17,11.5300,11.7900,11.4100,11.7500,4944618
2019-06-14,12.2100,12.2700,11.5100,11.5700,6519851
2019-06-13,12.2300,12.3300,12.1200,12.2100,3879639
2019-06-12,12.6400,12.6550,12.1200,12.1200,4534903
2019-06-11,12.8000,12.8650,12.3850,12.7100,3944422
2019-06-10,12.8300,13.0600,12.6800,12.7600,4355436
2019-06-07,12.7900,13.1100,12.7700,12.8100,3100391
2019-06-06,12.9400,13.1200,12.6900,12.7700,3461312
2019-06-05,12.6900,13.0677,12.4800,12.7100,5126656
2019-06-04,12.4400,12.7200,12.3700,12.7100,2372736
2019-06-03,12.2700,12.4400,12.1900,12.4000,2213976
2019-05-31,12.1200,12.4200,12.0200,12.2200,3565021
2019-05-30,12.4300,12.4550,12.2450,12.2800,2619102
2019-05-29,12.4700,12.4800,12.0600,12.4100,4616168
2019-05-28,13.0000,13.0000,12.5500,12.6100,4656864
2019-05-24,13.0900,13.1450,12.6850,12.9100,2871736
2019-05-23,13.2300,13.3200,12.8200,13.0400,5751212
2019-05-22,13.3100,13.4961,13.2000,13.4400,12108882
2019-05-21,13.3200,13.5100,13.2300,13.2700,3969434
2019-05-20,13.3300,13.4800,13.1800,13.3100,2536461
2019-05-17,13.5800,13.7200,13.3050,13.3300,3137202
2019-05-16,13.3500,13.6400,13.3400,13.5800,1663007
2019-05-15,12.8500,13.3700,12.8400,13.3400,2149848
2019-05-14,12.9000,13.2400,12.8200,12.9700,2960433
2019-05-13,12.8400,12.9700,12.6200,12.8100,3218888
2019-05-10,12.3000,12.9900,12.2800,12.9900,4785596
2019-05-09,12.2600,12.4100,12.0500,12.2400,2703831
2019-05-08,12.3200,12.6100,12.2300,12.2600,3604321
2019-05-07,12.0100,12.3300,11.9000,12.3300,3861585
2019-05-06,12.0500,12.2900,12.0100,12.0700,4496246
2019-05-03,12.3500,12.3850,12.0100,12.2000,5804998
2019-05-02,11.9000,12.4650,11.2100,12.2900,8956753
2019-05-01,12.1000,12.2300,11.9900,12.0300,2468076
2019-04-30,12.5800,12.6300,12.1600,12.2100,4447244
2019-04-29,12.6600,12.7730,12.5400,12.5800,10106194
2019-04-26,12.7100,12.7100,12.5380,12.6600,2622290
2019-04-25,12.9400,13.0200,12.7350,12.7700,3614627
2019-04-24,13.5500,13.5800,13.3500,13.3600,2706533
2019-04-23,13.6000,13.6881,13.4600,13.5000,2745838
2019-04-22,13.7000,13.7700,13.5100,13.5200,1525643
2019-04-18,13.7500,13.8150,13.6100,13.6500,1392148
2019-04-17,14.1200,14.1500,13.7600,13.7800,2150663
2019-04-16,14.1100,14.2100,14.0200,14.1300,1446862
2019-04-15,14.2700,14.3550,13.9800,14.1600,1959273
2019-04-12,14.2600,14.5000,14.0800,14.2700,2351609
2019-04-11,13.7200,14.0950,13.5200,14.0300,3869954
2019-04-10,14.0000,14.0450,13.6050,13.7400,1613379
2019-04-09,14.1500,14.1900,13.8700,13.9300,1005411
2019-04-08,14.1700,14.2900,14.0600,14.2500,1634414
2019-04-05,13.9200,14.1900,13.9200,14.1700,1966622
2019-04-04,14.1000,14.1300,13.8500,13.9200,2359863
2019-04-03,14.0600,14.2000,13.9600,14.0600,1875994
2019-04-02,14.3500,14.3700,13.8600,14.0800,2460892
2019-04-01,13.9000,14.3600,13.8500,14.3100,6429992
2019-03-29,13.5500,13.8300,13.4600,13.7800,3432693
2019-03-28,13.2900,13.5550,13.2500,13.4800,2284455
2019-03-27,13.2500,13.5100,13.0450,13.3300,12258967
2019-03-26,13.4900,13.7100,13.2000,13.2500,3954118
2019-03-25,13.2700,13.4400,13.0600,13.3100,2205817
2019-03-22,13.4500,13.5300,13.1750,13.3000,3682931
2019-03-21,13.6400,13.7700,13.4500,13.5000,3320902
2019-03-20,13.8700,13.9500,13.5300,13.6700,3022002
2019-03-19,13.7000,14.0300,13.4700,13.8000,4080672
2019-03-18,13.1800,13.6600,13.1200,13.6500,3890385
2019-03-15,13.0800,13.2900,12.9100,13.1400,4257400
2019-03-14,12.5200,13.1900,12.4000,13.0900,4206791
2019-03-12,23.7100,24.4800,23.6500,23.8600,3435028
2019-03-11,23.7700,24.0800,23.4600,23.4600,15115972
2019-03-08,23.6500,23.9300,23.0100,23.6200,3210889
