timestamp,open,high,low,close,volume
2019-06-07,44.1700,44.3400,43.8400,44.0200,800537
2019-06-06,44.0100,44.4300,43.4700,43.9100,520589
2019-06-05,43.7000,44.2100,43.5051,44.0700,841924
2019-06-04,42.5900,43.5800,42.5900,43.5600,854390
2019-06-03,41.2600,42.2700,41.2600,41.9500,1235074
2019-05-31,41.7600,41.9800,41.3300,41.3900,767588
2019-05-30,42.4700,43.0000,42.3200,42.3400,560060
2019-05-29,42.2100,42.6900,41.9200,42.4300,754524
2019-05-28,42.7000,43.3500,42.5000,42.5000,883646
2019-05-24,42.7900,42.8000,42.2300,42.6400,1869699
2019-05-23,43.0200,43.0400,42.3200,42.4500,1208160
2019-05-22,43.9100,44.1700,43.4700,43.5700,935336
2019-05-21,43.7500,44.3000,43.4800,44.0300,1145039
2019-05-20,43.2000,44.0300,43.1400,43.5400,668778
2019-05-17,44.3700,44.3800,43.5700,43.6900,1321310
2019-05-16,44.5800,45.0800,44.3914,44.8800,1661828
2019-05-15,43.7700,44.7700,43.4100,44.3700,506990
2019-05-14,44.1800,44.7500,43.8900,44.1800,509754
2019-05-13,45.1000,45.1000,43.8202,43.9800,654443
2019-05-10,45.2300,46.0900,44.5300,45.9000,1069444
2019-05-09,44.9200,45.1898,44.1700,45.1300,923062
2019-05-08,45.7100,45.9500,45.3000,45.3600,584181
2019-05-07,46.2000,46.4200,45.4900,45.8000,497045
2019-05-06,46.3200,46.8400,46.1300,46.7000,557634
2019-05-03,47.0600,47.6950,46.5900,47.3800,676101
2019-05-02,46.7700,46.9700,46.3400,46.7600,609355
2019-05-01,47.3700,47.4600,46.7750,46.8800,1059870
2019-04-30,47.4900,47.6900,46.4900,46.8600,1174534
2019-04-29,46.8500,47.5800,46.7500,47.4500,1181207
2019-04-26,45.4500,46.6800,45.4140,46.6500,1215951
2019-04-25,48.1300,48.1550,45.4700,45.4800,1502373
2019-04-24,48.0800,48.9900,47.7800,48.5100,1213504
2019-04-23,50.4600,50.4600,46.5500,48.0000,1745200
2019-04-22,48.2100,48.3100,47.6150,47.8900,1546732
2019-04-18,47.6600,48.4300,47.4200,48.2800,1259909
2019-04-17,47.2600,47.6450,47.1600,47.4200,1347471
2019-04-16,46.1400,47.1200,46.1400,47.0900,1067815
2019-04-15,47.4000,47.5300,46.1700,46.3100,1098791
2019-04-12,47.3400,47.6700,47.1800,47.3400,621891
2019-04-11,47.0700,47.4900,46.8100,47.0600,1090354
2019-04-10,46.8100,47.1300,46.3700,46.9000,818081
2019-04-09,46.7100,47.2000,46.4000,46.7400,1213718
2019-04-08,46.9400,47.0900,46.4800,46.9700,699287
2019-04-05,46.4100,46.8800,46.1800,46.8000,937977
2019-04-04,46.0600,46.6100,46.0400,46.4500,1022715
2019-04-03,45.8300,46.2700,45.7700,46.2500,1679764
2019-04-02,45.7400,46.0900,45.4800,45.6400,731584
2019-04-01,45.4000,46.0000,45.1500,45.7700,960140
2019-03-29,45.2300,45.4000,44.8100,44.9200,759546
2019-03-28,45.1700,45.2800,44.4800,44.9600,883458
2019-03-27,45.1500,45.4550,44.6800,45.1600,583454
2019-03-26,45.8100,46.1800,44.8600,45.2100,869880
2019-03-25,44.6800,45.6700,44.6588,45.2800,702338
2019-03-22,46.0800,46.2500,44.5400,44.5800,749927
2019-03-21,46.0400,46.6200,46.0400,46.3700,722206
2019-03-20,46.3800,46.6600,45.7100,46.1600,1048785
2019-03-19,46.8000,46.9400,46.2300,46.5400,1241385
2019-03-18,45.7600,46.4400,45.6900,46.3900,1041765
2019-03-15,46.1700,46.2800,45.5700,45.6500,970955
2019-03-14,46.2700,46.4200,45.6900,46.1600,1191700
2019-03-13,46.6700,47.0600,46.2200,46.3300,1307226
2019-03-12,46.5400,46.7400,45.7927,46.2200,748433
2019-03-11,46.3000,46.7500,46.2700,46.6100,1037192
